assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	GTDB_accession	GTDB_domain	GTDB_phylum	GTDB_class	GTDB_order	GTDB_family	GTDB_genus	GTDB_species
GCF_014696065.1	2692806	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014698215.1	2692818	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014698895.1	2692912	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014748375.1	293	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014841895.1	2775294	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_014931565.1	2779445	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_015549205.1	154288	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016629505.1	2795687	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016908315.1	706427	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_017298635.1	2931921	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_017377855.1	442870	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_017874545.1	1702242	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_017875395.1	2188	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_018107685.1	2749996	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_018588215.1	1755816	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_018604565.1	41170	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_018802225.1	2055160	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_018835585.1	2772457	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_019039055.1	2849149	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900102855.1	415747	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900104455.1	146817	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900105175.1	1798224	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900107645.1	37625	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900112605.1	1123397	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900142275.1	1120989	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900168145.1	31899	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900177705.1	1938898	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900407355.1	727	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900538055.1	86005	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900683915.1	1496	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_900983915.1	1314	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_902375525.1	1631346	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
GCF_902810565.1	1175444	15	15	93.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx1a_bin_19-contigs	NA	11	10	68.75	6.25	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx1a_bin_81-contigs	NA	11	11	68.75	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx1b_bin_5-contigs	NA	11	10	68.75	6.25	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx2a_bin_45-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx2a_bin_46-contigs	NA	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx2b_bin_81-contigs	NA	8	8	50.00	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx3b_bin_1_sub-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_gx3b_bin_8-contigs	NA	11	11	68.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1a_bin_2-contigs	NA	12	12	75.00	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1a_bin_56-contigs	NA	12	12	75.00	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1a_bin_5_sub-contigs	NA	9	9	56.25	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1b_bin_101_sub-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1b_bin_55_sub-contigs	NA	4	3	25.00	6.25	2	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx1b_bin_6_sub-contigs	NA	12	11	75.00	6.25	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx2a_bin_9_sub-contigs	NA	9	9	56.25	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx2b_bin_136_sub-contigs	NA	4	4	25.00	0.00	4	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx3a_bin_88_sub-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx3b_bin_14-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_hx3b_bin_63-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk1b_bin_29_sub-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk1b_bin_44-contigs	NA	14	14	87.50	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk2a_bin_26_sub-contigs	NA	11	11	68.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk2a_bin_92_sub-contigs	NA	2	2	12.50	0.00	2	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk2b_bin_57-contigs	NA	9	9	56.25	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3a_bin_114_sub-contigs	NA	9	9	56.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3a_bin_117-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3a_bin_73-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3b_bin_121-contigs	NA	11	11	68.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3b_bin_127_sub-contigs	NA	13	12	81.25	6.25	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_concoct_sk3b_bin_63_sub-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_fconcoct_hx3b_bin_105-contigs	NA	10	10	62.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_fmaxbin2_hx3b_bin021_sub-contigs	NA	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_i_metabat2_hx3b_bin_51_sub-contigs	NA	9	8	56.25	6.25	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1a_bin045-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1a_bin062-contigs	NA	9	8	56.25	6.25	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1a_bin069-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1a_bin090-contigs	NA	1	1	6.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1a_bin112-contigs	NA	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx1b_bin069-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx2b_bin062-contigs	NA	8	8	50.00	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx2b_bin063_sub-contigs	NA	8	7	50.00	6.25	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx3a_bin093-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx3a_bin106_sub-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_gx3b_bin094_sub-contigs	NA	2	2	12.50	0.00	2	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1a_bin0044-contigs	NA	9	9	56.25	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1a_bin026-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1a_bin099-contigs	NA	11	9	68.75	12.50	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1a_bin154-contigs	NA	10	10	62.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1b_bin049-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1b_bin051_sub_1-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx1b_bin156_sub-contigs	NA	7	7	43.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx2a_bin029_sub_1-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx2a_bin088_sub-contigs	NA	11	10	68.75	6.25	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx2a_bin107_sub-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx2b_bin056-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx2b_bin099_sub-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx3a_bin130_sub_4-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx3a_bin186_sub-contigs	NA	11	11	68.75	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_hx3b_bin150_sub-contigs	NA	7	7	43.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_sk1b_bin023_sub-contigs	NA	13	10	81.25	18.75	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_sk2b_bin038-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_maxbin2_sk3b_bin031-contigs	NA	14	13	87.50	6.25	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1a_bin_23-contigs	NA	13	13	81.25	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1b_bin_10-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1b_bin_14-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1b_bin_22-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1b_bin_29-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx1b_bin_7-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2a_bin_30-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_12-contigs	NA	9	9	56.25	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_22_sub-contigs	NA	12	12	75.00	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_25_sub-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_27-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_28-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_34-contigs	NA	9	9	56.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx2b_bin_7-contigs	NA	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3a_bin_13-contigs	NA	7	7	43.75	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3a_bin_17-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3a_bin_36-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3a_bin_4-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3a_bin_40-contigs	NA	9	9	56.25	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_1-contigs	NA	5	5	31.25	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_13-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_17-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_19-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_21_sub-contigs	NA	12	11	75.00	6.25	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_24-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_7-contigs	NA	13	12	81.25	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_gx3b_bin_9-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_11-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_12-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_13-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_16-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_20_sub-contigs	NA	2	2	12.50	0.00	2	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_32_sub-contigs	NA	6	6	37.50	0.00	4	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_36-contigs	NA	12	12	75.00	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_46-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1a_bin_8_sub-contigs	NA	10	6	62.50	25.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_10-contigs	NA	13	11	81.25	12.50	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_13_sub-contigs	NA	8	8	50.00	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_1_sub-contigs	NA	11	11	68.75	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_32-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_36-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_47_sub_1-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_63-contigs	NA	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_67_1-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx1b_bin_70-contigs	NA	11	11	68.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_10_sub-contigs	NA	8	8	50.00	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_13-contigs	NA	9	9	56.25	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_2-contigs	NA	3	3	18.75	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_30_sub-contigs	NA	6	6	37.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_34-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_36-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_40_sub-contigs	NA	8	8	50.00	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_46-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_52_2-contigs	NA	12	11	75.00	6.25	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2a_bin_5_sub-contigs	NA	11	11	68.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_11_10-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_14-contigs	NA	11	11	68.75	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_15-contigs	NA	13	12	81.25	6.25	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_18_sub-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_20_sub-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_22_4-contigs	NA	10	10	62.50	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_27_sub-contigs	NA	13	11	81.25	12.50	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_30_sub_1-contigs	NA	13	13	81.25	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_31_5-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_32_1-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_36_sub-contigs	NA	14	12	87.50	12.50	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_42_sub_1-contigs	NA	12	12	75.00	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_47_1-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_61_1-contigs	NA	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_63_sub_3-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx2b_bin_72_sub_12-contigs	NA	10	10	62.50	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_1-contigs	NA	5	5	31.25	0.00	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_12-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_13-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_14-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_22_14-contigs	NA	4	3	25.00	6.25	3	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_23-contigs	NA	13	12	81.25	6.25	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_26-contigs	NA	11	11	68.75	0.00	9	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_28-contigs	NA	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_30-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_38_7-contigs	NA	9	8	56.25	6.25	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_40_4-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_47-contigs	NA	10	10	62.50	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_48-contigs	NA	14	12	87.50	12.50	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_51-contigs	NA	13	13	81.25	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_57_1-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3a_bin_61-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_11_12-contigs	NA	13	12	81.25	6.25	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_12-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_28-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_34-contigs	NA	9	9	56.25	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_38_sub-contigs	NA	11	11	68.75	0.00	11	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_49-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_54_1-contigs	NA	14	14	87.50	0.00	13	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_56-contigs	NA	13	13	81.25	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_62_2-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_64-contigs	NA	5	4	31.25	6.25	2	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_66-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_67_sub-contigs	NA	7	7	43.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_8-contigs	NA	10	10	62.50	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_hx3b_bin_9_sub-contigs	NA	12	12	75.00	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_11_1-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_20_1-contigs	NA	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_24_1-contigs	NA	15	14	93.75	12.50	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_33_1-contigs	NA	11	11	68.75	0.00	7	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_3_sub_1-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_41-contigs	NA	11	11	68.75	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_48_4-contigs	NA	10	10	62.50	0.00	5	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1a_bin_55_1-contigs	NA	10	10	62.50	0.00	10	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_17-contigs	NA	14	14	87.50	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_21-contigs	NA	12	12	75.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_31-contigs	NA	5	5	31.25	0.00	1	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_32-contigs	NA	8	8	50.00	0.00	8	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_38_sub-contigs	NA	6	6	37.50	0.00	6	No	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_39-contigs	NA	12	12	75.00	0.00	12	Yes	NA	NA	NA	NA	NA	NA	NA	NA
refined_metabat2_sk1b_bin_41-contigs	NA	14	14	87.50	0.00	14	Yes	NA	NA	NA	NA	NA	NA	NA	NA
